transaction_id,customer_id,transaction_date,nights,room_type,daily_rate,total_revenue,hotel_type,booking_channel,meal_plan,extra_spend
T021245,C01836,2025-08-18,10,Standard,223.65,2236.47,City Hotel,Direct,FB,56.27
T021246,C01836,2025-12-17,3,Suite,960.52,2881.55,Resort Hotel,Direct,HB,63.77
T021247,C01837,2024-01-25,4,Superior,481.35,1925.4,City Hotel,Corporate,HB,84.31
T021248,C01837,2024-06-04,7,Superior,362.19,2535.32,Resort Hotel,Direct,RO,110.02
T021249,C01837,2024-08-17,4,Standard,296.67,1186.68,Resort Hotel,Travel Agent,RO,77.86
T021250,C01837,2025-01-31,2,Superior,503.02,1006.04,City Hotel,Direct,HB,0.0
T021251,C01837,2025-05-05,2,Standard,317.61,635.22,City Hotel,OTA,HB,53.17
T021252,C01837,2025-05-17,2,Suite,774.45,1548.91,City Hotel,OTA,BB,0.0
T021253,C01837,2025-05-19,1,Standard,495.07,495.07,City Hotel,Travel Agent,BB,83.2
T021254,C01837,2025-07-07,1,Deluxe,658.62,658.62,Resort Hotel,OTA,BB,62.49
T021255,C01837,2025-11-23,5,Suite,769.85,3849.26,City Hotel,OTA,HB,70.4
T021256,C01838,2024-06-20,5,Standard,533.31,2666.53,City Hotel,Travel Agent,BB,65.66
T021257,C01838,2024-08-17,2,Standard,510.91,1021.82,Resort Hotel,OTA,HB,24.34
T021258,C01838,2024-09-11,5,Standard,388.85,1944.27,City Hotel,OTA,BB,84.51
T021259,C01838,2024-10-16,2,Suite,1229.6,2459.2,Resort Hotel,OTA,BB,70.86
T021260,C01838,2024-10-29,2,Standard,454.62,909.24,Resort Hotel,Corporate,FB,72.79
T021261,C01838,2024-10-29,7,Superior,514.22,3599.51,Resort Hotel,OTA,BB,30.47
T021262,C01838,2025-06-13,5,Superior,390.06,1950.3,City Hotel,OTA,RO,80.21
T021263,C01838,2025-07-17,7,Standard,311.49,2180.44,Resort Hotel,OTA,BB,21.27
T021264,C01838,2025-08-04,4,Suite,389.32,1557.26,Resort Hotel,Direct,BB,78.12
T021265,C01838,2025-10-06,4,Deluxe,856.39,3425.55,City Hotel,Travel Agent,HB,60.75
T021266,C01839,2024-09-02,2,Superior,640.77,1281.53,City Hotel,Corporate,HB,89.71
T021267,C01839,2024-11-19,7,Superior,830.81,5815.68,City Hotel,OTA,RO,14.03
T021268,C01839,2024-12-27,3,Standard,622.34,1867.01,City Hotel,Direct,BB,60.84
T021269,C01839,2025-10-11,2,Superior,467.03,934.06,City Hotel,OTA,HB,138.52
T021270,C01839,2025-11-15,2,Superior,521.17,1042.34,City Hotel,OTA,HB,5.48
T021271,C01839,2026-01-20,5,Superior,596.24,2981.19,Resort Hotel,OTA,BB,7.47
T021272,C01840,2024-02-05,3,Deluxe,269.74,809.21,Resort Hotel,OTA,FB,40.04
T021273,C01840,2024-02-05,10,Standard,202.59,2025.94,City Hotel,Corporate,BB,81.55
T021274,C01840,2024-04-23,3,Suite,408.95,1226.86,Resort Hotel,OTA,RO,91.97
T021275,C01840,2024-07-05,1,Standard,242.26,242.26,City Hotel,Travel Agent,RO,90.01
T021276,C01840,2024-07-11,3,Superior,262.44,787.31,Resort Hotel,Travel Agent,HB,0.0
T021277,C01840,2024-08-15,1,Standard,184.62,184.62,Resort Hotel,Travel Agent,FB,0.0
T021278,C01840,2024-10-22,2,Standard,116.44,232.88,Resort Hotel,OTA,HB,0.0
T021279,C01840,2024-10-23,3,Superior,234.22,702.67,City Hotel,Direct,FB,96.24
T021280,C01840,2024-11-09,2,Deluxe,159.37,318.74,City Hotel,Direct,HB,57.6
T021281,C01840,2025-03-29,14,Superior,284.98,3989.71,City Hotel,Corporate,FB,150.64
T021282,C01840,2025-04-30,2,Standard,104.2,208.39,Resort Hotel,OTA,BB,43.39
T021283,C01840,2025-06-02,3,Standard,240.9,722.71,Resort Hotel,Corporate,HB,96.59
T021284,C01840,2025-10-02,1,Standard,125.38,125.38,Resort Hotel,Direct,BB,106.97
T021285,C01840,2025-10-09,5,Standard,194.34,971.71,Resort Hotel,Corporate,BB,96.93
T021286,C01841,2024-04-22,7,Standard,392.1,2744.71,City Hotel,OTA,HB,0.0
T021287,C01841,2024-06-08,10,Deluxe,947.21,9472.09,Resort Hotel,OTA,FB,17.41
T021288,C01841,2024-07-08,5,Suite,1458.31,7291.54,Resort Hotel,Travel Agent,BB,0.0
T021289,C01841,2024-08-20,1,Superior,315.59,315.59,Resort Hotel,Direct,HB,12.94
T021290,C01841,2024-11-12,2,Standard,377.75,755.5,City Hotel,Corporate,BB,12.79
T021291,C01841,2024-12-07,4,Standard,259.51,1038.05,City Hotel,OTA,RO,37.56
T021292,C01841,2024-12-24,7,Standard,349.08,2443.57,City Hotel,OTA,HB,39.3
T021293,C01841,2025-02-09,4,Standard,308.2,1232.79,Resort Hotel,Direct,BB,45.24
T021294,C01841,2025-04-26,5,Deluxe,799.34,3996.69,Resort Hotel,Direct,BB,19.73
T021295,C01841,2025-05-30,3,Standard,166.62,499.87,City Hotel,Travel Agent,RO,97.4
T021296,C01841,2025-08-10,4,Superior,452.99,1811.95,City Hotel,Corporate,BB,14.77
T021297,C01841,2025-08-15,3,Standard,389.59,1168.78,City Hotel,OTA,RO,24.77
T021298,C01842,2024-06-09,5,Deluxe,274.51,1372.54,City Hotel,Corporate,FB,58.49
T021299,C01842,2024-07-14,3,Standard,315.61,946.83,City Hotel,OTA,BB,92.48
T021300,C01842,2024-08-19,4,Deluxe,514.1,2056.4,City Hotel,Corporate,BB,47.95
T021301,C01842,2024-12-29,1,Standard,284.55,284.55,Resort Hotel,Direct,FB,60.52
T021302,C01842,2025-03-08,3,Standard,367.15,1101.44,Resort Hotel,Travel Agent,BB,24.01
T021303,C01842,2025-03-27,3,Superior,909.91,2729.74,City Hotel,OTA,FB,0.0
T021304,C01842,2025-10-25,5,Superior,311.08,1555.4,City Hotel,Direct,BB,102.69
T021305,C01843,2024-02-04,14,Deluxe,244.04,3416.6,Resort Hotel,Travel Agent,RO,140.27
T021306,C01843,2024-02-07,2,Standard,191.55,383.09,City Hotel,Travel Agent,HB,132.62
T021307,C01843,2024-04-27,2,Suite,136.59,273.18,Resort Hotel,Travel Agent,BB,17.78
T021308,C01843,2024-06-24,7,Standard,178.28,1247.93,Resort Hotel,OTA,RO,76.05
T021309,C01843,2025-01-31,3,Superior,328.54,985.61,Resort Hotel,Direct,BB,28.63
T021310,C01843,2025-02-14,2,Superior,135.27,270.53,Resort Hotel,Travel Agent,HB,12.91
T021311,C01843,2025-02-20,2,Standard,196.26,392.53,City Hotel,OTA,BB,22.06
T021312,C01843,2025-04-14,1,Standard,234.87,234.87,Resort Hotel,Direct,HB,89.5
T021313,C01843,2025-05-13,2,Suite,169.8,339.59,Resort Hotel,Corporate,BB,0.0
T021314,C01843,2025-06-18,3,Deluxe,263.17,789.5,City Hotel,Travel Agent,RO,24.89
T021315,C01843,2025-08-13,3,Suite,550.02,1650.06,City Hotel,OTA,FB,19.12
T021316,C01843,2025-09-01,3,Standard,252.31,756.93,City Hotel,Direct,BB,107.09
T021317,C01843,2025-10-25,2,Standard,199.56,399.13,City Hotel,OTA,HB,131.21
T021318,C01843,2025-11-17,4,Superior,145.2,580.79,City Hotel,Direct,BB,93.29
T021319,C01843,2026-01-23,4,Superior,181.16,724.65,City Hotel,Direct,BB,93.35
T021320,C01843,2026-01-26,3,Superior,181.46,544.38,City Hotel,Corporate,RO,25.08
T021321,C01844,2024-05-02,3,Standard,289.27,867.8,Resort Hotel,OTA,HB,6.04
T021322,C01844,2025-05-27,2,Deluxe,616.08,1232.17,City Hotel,Travel Agent,HB,0.0
T021323,C01845,2024-04-10,3,Deluxe,731.33,2193.99,Resort Hotel,OTA,BB,0.46
T021324,C01845,2024-05-16,4,Superior,397.23,1588.92,City Hotel,Corporate,HB,0.0
T021325,C01845,2024-05-23,5,Suite,949.62,4748.08,City Hotel,Corporate,HB,33.17
T021326,C01845,2024-07-07,5,Standard,541.97,2709.85,Resort Hotel,OTA,BB,111.35
T021327,C01845,2024-08-27,3,Standard,234.82,704.45,City Hotel,Direct,FB,14.44
T021328,C01845,2024-11-28,7,Suite,397.34,2781.41,City Hotel,Direct,BB,20.11
T021329,C01845,2024-12-19,1,Suite,1132.47,1132.47,City Hotel,Corporate,HB,40.77
T021330,C01845,2024-12-22,1,Deluxe,726.5,726.5,Resort Hotel,OTA,HB,15.79
T021331,C01845,2025-03-06,2,Deluxe,729.32,1458.65,City Hotel,Corporate,HB,64.38
T021332,C01845,2025-03-31,2,Standard,422.19,844.38,City Hotel,Corporate,BB,42.98
T021333,C01845,2025-11-11,2,Deluxe,677.3,1354.6,Resort Hotel,OTA,HB,99.04
T021334,C01845,2025-12-12,3,Standard,743.33,2229.99,Resort Hotel,Direct,BB,65.63
T021335,C01846,2025-08-28,7,Suite,286.97,2008.79,City Hotel,Direct,FB,44.14
T021336,C01846,2026-01-07,1,Deluxe,498.35,498.35,City Hotel,Corporate,FB,0.0
T021337,C01846,2026-02-05,2,Superior,353.8,707.6,Resort Hotel,OTA,RO,1.18
T021338,C01847,2024-06-28,3,Superior,417.6,1252.8,Resort Hotel,Travel Agent,RO,85.32
T021339,C01847,2024-11-21,3,Deluxe,503.28,1509.84,City Hotel,OTA,HB,0.0
T021340,C01847,2025-07-02,14,Deluxe,420.35,5884.87,City Hotel,OTA,BB,0.0
T021341,C01847,2025-07-08,3,Deluxe,584.54,1753.61,City Hotel,Corporate,BB,87.16
T021342,C01848,2024-02-17,3,Standard,524.55,1573.65,City Hotel,Direct,RO,0.0
T021343,C01848,2024-06-19,4,Superior,715.93,2863.72,City Hotel,OTA,HB,2.57
T021344,C01848,2024-06-21,3,Standard,439.89,1319.67,Resort Hotel,OTA,BB,42.55
T021345,C01848,2024-07-14,3,Deluxe,1311.35,3934.05,Resort Hotel,OTA,BB,103.75
T021346,C01848,2024-08-13,4,Standard,426.75,1707.0,City Hotel,Corporate,FB,0.0
T021347,C01848,2024-11-17,3,Superior,648.15,1944.45,City Hotel,Corporate,BB,60.16
T021348,C01848,2025-03-03,2,Superior,413.09,826.17,City Hotel,Corporate,HB,56.16
T021349,C01848,2025-03-06,2,Presidential,2059.97,4119.94,City Hotel,Direct,FB,0.0
T021350,C01848,2025-04-17,3,Standard,679.19,2037.56,City Hotel,Corporate,RO,68.31
T021351,C01848,2025-06-21,5,Superior,411.56,2057.81,City Hotel,Travel Agent,BB,54.37
T021352,C01848,2025-06-25,4,Superior,624.21,2496.83,Resort Hotel,Direct,BB,24.3
T021353,C01848,2025-09-01,4,Deluxe,770.9,3083.61,City Hotel,Travel Agent,HB,58.87
T021354,C01848,2025-11-15,3,Superior,397.7,1193.1,City Hotel,Corporate,FB,35.89
T021355,C01848,2025-12-09,1,Suite,651.62,651.62,City Hotel,OTA,HB,31.45
T021356,C01848,2025-12-20,2,Deluxe,614.3,1228.6,Resort Hotel,OTA,HB,137.78
T021357,C01849,2024-07-31,2,Superior,202.42,404.85,Resort Hotel,Direct,HB,80.47
T021358,C01849,2024-08-11,7,Standard,199.1,1393.68,City Hotel,Direct,BB,30.63
T021359,C01849,2024-08-11,2,Deluxe,343.28,686.57,Resort Hotel,Direct,HB,25.09
T021360,C01849,2024-12-31,7,Superior,307.58,2153.09,City Hotel,OTA,BB,31.34
T021361,C01849,2025-02-12,3,Standard,232.94,698.83,City Hotel,OTA,BB,73.57
T021362,C01849,2025-02-13,5,Superior,235.57,1177.85,City Hotel,Travel Agent,BB,111.68
T021363,C01849,2025-04-14,2,Standard,139.83,279.66,City Hotel,Direct,BB,94.4
T021364,C01849,2025-06-20,1,Deluxe,415.54,415.54,City Hotel,Travel Agent,HB,0.0
T021365,C01849,2025-08-10,3,Standard,196.06,588.19,City Hotel,Travel Agent,HB,38.01
T021366,C01849,2026-02-17,4,Standard,207.43,829.72,City Hotel,Direct,HB,100.43
T021367,C01850,2025-01-30,7,Standard,244.43,1711.03,City Hotel,Corporate,HB,32.34
T021368,C01850,2025-02-24,2,Standard,209.12,418.24,City Hotel,OTA,RO,45.67
T021369,C01850,2025-12-01,7,Superior,307.83,2154.79,Resort Hotel,OTA,HB,38.22
T021370,C01851,2024-04-24,2,Deluxe,212.93,425.86,Resort Hotel,OTA,FB,51.16
T021371,C01851,2024-12-24,7,Superior,376.26,2633.81,City Hotel,OTA,RO,7.07
T021372,C01851,2025-08-02,1,Standard,197.97,197.97,City Hotel,OTA,RO,71.41
T021373,C01851,2025-10-05,14,Superior,439.16,6148.31,City Hotel,OTA,BB,39.77
T021374,C01851,2025-11-22,4,Suite,608.96,2435.86,Resort Hotel,OTA,FB,34.71
T021375,C01851,2026-01-30,3,Superior,413.62,1240.85,Resort Hotel,Travel Agent,HB,18.28
T021376,C01852,2024-03-18,5,Standard,560.44,2802.18,Resort Hotel,Direct,BB,59.04
T021377,C01852,2024-04-17,5,Deluxe,1145.79,5728.97,Resort Hotel,Direct,RO,42.49
T021378,C01852,2024-07-01,5,Standard,309.5,1547.52,City Hotel,OTA,BB,37.08
T021379,C01852,2024-09-05,2,Suite,1143.94,2287.88,City Hotel,Direct,HB,23.83
T021380,C01852,2024-09-21,2,Superior,359.47,718.95,City Hotel,Direct,HB,23.06
T021381,C01852,2024-10-26,5,Superior,630.02,3150.12,Resort Hotel,Corporate,BB,75.36
T021382,C01852,2024-12-01,3,Standard,291.82,875.47,Resort Hotel,Direct,HB,22.0
T021383,C01852,2025-09-23,3,Standard,503.56,1510.68,Resort Hotel,OTA,HB,27.01
T021384,C01852,2026-01-23,5,Presidential,1942.67,9713.35,City Hotel,Direct,BB,8.46
T021385,C01853,2024-03-10,3,Deluxe,550.91,1652.73,Resort Hotel,Travel Agent,BB,0.0
T021386,C01853,2025-09-21,2,Standard,331.67,663.33,City Hotel,Travel Agent,BB,45.09
T021387,C01854,2024-02-19,1,Superior,179.75,179.75,City Hotel,OTA,HB,83.78
T021388,C01854,2024-02-19,3,Standard,284.16,852.47,Resort Hotel,OTA,RO,89.6
T021389,C01854,2024-02-27,4,Suite,670.01,2680.04,City Hotel,Travel Agent,RO,25.82
T021390,C01854,2024-05-05,4,Standard,310.48,1241.93,Resort Hotel,OTA,HB,121.75
T021391,C01854,2024-06-01,14,Standard,166.4,2329.61,City Hotel,OTA,HB,5.0
T021392,C01854,2024-06-12,4,Deluxe,600.67,2402.66,City Hotel,Travel Agent,BB,16.99
T021393,C01854,2024-09-06,2,Superior,335.1,670.2,City Hotel,Corporate,BB,121.71
T021394,C01854,2024-10-09,3,Deluxe,348.88,1046.63,City Hotel,OTA,BB,50.33
T021395,C01854,2024-12-03,2,Standard,360.17,720.33,City Hotel,OTA,HB,60.68
T021396,C01854,2025-04-26,4,Superior,271.86,1087.43,Resort Hotel,Direct,BB,26.14
T021397,C01854,2025-05-03,7,Superior,315.64,2209.45,Resort Hotel,Corporate,BB,0.0
T021398,C01854,2025-12-30,5,Standard,291.56,1457.81,Resort Hotel,Travel Agent,FB,0.0
T021399,C01854,2026-01-21,10,Deluxe,498.32,4983.18,Resort Hotel,Travel Agent,RO,16.04
T021400,C01855,2024-07-31,2,Deluxe,222.47,444.94,Resort Hotel,Direct,FB,38.95
T021401,C01855,2024-11-30,3,Standard,229.79,689.37,City Hotel,Direct,HB,82.48
T021402,C01855,2024-12-31,7,Deluxe,389.86,2728.99,City Hotel,Direct,HB,61.39
T021403,C01855,2025-04-29,3,Superior,507.0,1521.0,Resort Hotel,Corporate,BB,52.93
T021404,C01855,2025-08-25,3,Superior,282.77,848.31,Resort Hotel,Corporate,HB,0.0
T021405,C01855,2025-09-08,3,Deluxe,613.92,1841.77,Resort Hotel,Corporate,BB,60.23
T021406,C01856,2024-05-09,4,Standard,282.95,1131.82,City Hotel,OTA,HB,63.89
T021407,C01856,2024-05-21,4,Superior,452.33,1809.32,City Hotel,Travel Agent,BB,91.45
T021408,C01856,2024-11-03,2,Standard,452.9,905.8,City Hotel,Corporate,BB,10.83
T021409,C01856,2024-12-23,4,Deluxe,369.67,1478.69,Resort Hotel,OTA,BB,76.97
T021410,C01856,2025-04-08,5,Deluxe,479.72,2398.6,Resort Hotel,Corporate,HB,21.22
T021411,C01856,2025-07-19,2,Suite,818.17,1636.34,City Hotel,OTA,HB,31.77
T021412,C01857,2024-03-25,5,Standard,335.95,1679.76,Resort Hotel,Direct,HB,37.77
T021413,C01857,2024-05-28,1,Superior,817.68,817.68,Resort Hotel,OTA,HB,35.38
T021414,C01857,2024-07-17,4,Superior,846.52,3386.08,Resort Hotel,OTA,HB,71.24
T021415,C01857,2024-09-28,4,Superior,643.46,2573.83,City Hotel,Travel Agent,BB,48.32
T021416,C01857,2024-11-19,10,Superior,525.85,5258.54,City Hotel,Travel Agent,BB,74.33
T021417,C01857,2024-11-20,2,Superior,938.56,1877.11,City Hotel,Direct,BB,107.13
T021418,C01857,2025-02-16,1,Superior,473.37,473.37,Resort Hotel,OTA,HB,52.57
T021419,C01857,2025-02-22,2,Standard,537.99,1075.99,Resort Hotel,Direct,HB,0.0
T021420,C01857,2025-08-15,5,Deluxe,868.28,4341.42,City Hotel,OTA,BB,54.88
T021421,C01857,2025-09-05,10,Suite,1230.98,12309.85,City Hotel,Direct,HB,47.88
T021422,C01857,2025-12-13,5,Suite,476.51,2382.53,City Hotel,OTA,FB,0.0
T021423,C01857,2026-01-10,5,Superior,838.38,4191.88,Resort Hotel,OTA,BB,1.14
T021424,C01858,2024-02-12,7,Superior,471.36,3299.51,Resort Hotel,OTA,BB,8.3
T021425,C01858,2024-03-17,2,Standard,313.8,627.6,City Hotel,Direct,RO,99.82
T021426,C01858,2024-06-21,4,Deluxe,607.14,2428.58,Resort Hotel,OTA,BB,68.41
T021427,C01858,2024-11-20,5,Superior,493.9,2469.51,City Hotel,Travel Agent,RO,84.97
T021428,C01858,2024-12-02,1,Standard,633.23,633.23,City Hotel,Direct,BB,30.34
T021429,C01858,2024-12-16,7,Deluxe,490.03,3430.18,City Hotel,OTA,BB,18.34
T021430,C01858,2025-08-10,3,Deluxe,610.1,1830.3,Resort Hotel,OTA,HB,73.23
T021431,C01859,2024-02-20,3,Superior,177.19,531.57,City Hotel,Travel Agent,FB,37.57
T021432,C01859,2024-04-22,4,Superior,332.52,1330.06,City Hotel,Direct,BB,52.78
T021433,C01859,2024-08-27,7,Standard,106.14,742.96,Resort Hotel,OTA,BB,62.75
T021434,C01859,2024-09-23,4,Superior,283.64,1134.56,City Hotel,Corporate,BB,96.62
T021435,C01859,2024-11-04,2,Superior,305.3,610.6,Resort Hotel,OTA,RO,74.39
T021436,C01859,2025-05-31,7,Suite,778.5,5449.47,Resort Hotel,Corporate,BB,116.72
T021437,C01859,2025-10-01,1,Superior,235.15,235.15,City Hotel,Direct,FB,138.9
T021438,C01859,2026-01-23,1,Suite,435.39,435.39,City Hotel,Travel Agent,BB,18.86
T021439,C01860,2024-03-19,5,Standard,723.11,3615.55,Resort Hotel,Direct,RO,0.0
T021440,C01860,2024-04-21,2,Superior,551.11,1102.21,Resort Hotel,Direct,HB,64.01
T021441,C01860,2024-05-18,3,Superior,685.06,2055.17,Resort Hotel,Corporate,BB,57.77
T021442,C01860,2024-06-01,3,Deluxe,713.27,2139.82,City Hotel,Travel Agent,BB,39.33
T021443,C01860,2024-06-05,3,Suite,947.89,2843.66,City Hotel,OTA,BB,0.0
T021444,C01860,2024-07-05,4,Standard,737.05,2948.19,City Hotel,OTA,FB,0.0
T021445,C01860,2024-08-16,1,Suite,826.01,826.01,City Hotel,Direct,RO,13.97
T021446,C01860,2024-11-01,3,Suite,1396.34,4189.02,City Hotel,Direct,FB,98.15
T021447,C01860,2025-03-27,4,Suite,911.0,3643.99,City Hotel,Direct,BB,25.7
T021448,C01860,2025-03-29,7,Superior,409.93,2869.53,Resort Hotel,Travel Agent,BB,13.04
T021449,C01860,2025-06-23,5,Superior,760.47,3802.37,City Hotel,Corporate,HB,3.49
T021450,C01860,2025-06-25,14,Presidential,2471.26,34597.58,City Hotel,OTA,FB,45.87
T021451,C01860,2025-07-30,4,Deluxe,1109.75,4439.0,City Hotel,OTA,RO,50.55
T021452,C01860,2025-09-27,4,Deluxe,623.58,2494.32,Resort Hotel,OTA,BB,97.58
T021453,C01860,2025-09-28,3,Superior,622.4,1867.2,City Hotel,OTA,BB,19.01
T021454,C01860,2025-11-12,4,Standard,477.14,1908.56,City Hotel,Corporate,HB,41.62
T021455,C01860,2025-12-26,5,Suite,454.79,2273.95,Resort Hotel,OTA,RO,32.52
T021456,C01861,2024-03-22,3,Deluxe,505.73,1517.19,City Hotel,Direct,BB,73.31
T021457,C01861,2024-06-09,2,Superior,305.15,610.29,Resort Hotel,Corporate,FB,96.82
T021458,C01861,2024-08-13,2,Standard,229.75,459.5,City Hotel,OTA,HB,15.15
T021459,C01861,2025-05-21,3,Suite,676.08,2028.23,Resort Hotel,OTA,HB,54.59
T021460,C01861,2025-11-01,3,Superior,346.28,1038.84,City Hotel,Corporate,RO,68.36
T021461,C01861,2025-12-12,2,Superior,258.26,516.51,City Hotel,OTA,BB,119.07
T021462,C01862,2024-02-20,5,Superior,443.38,2216.92,City Hotel,Corporate,HB,132.74
T021463,C01862,2024-04-05,14,Superior,300.6,4208.41,City Hotel,Direct,HB,41.87
T021464,C01862,2024-10-15,7,Superior,520.69,3644.86,Resort Hotel,OTA,FB,83.62
T021465,C01862,2024-11-25,3,Standard,377.33,1132.0,City Hotel,OTA,HB,54.51
T021466,C01862,2024-12-25,14,Standard,146.36,2049.06,Resort Hotel,OTA,HB,109.35
T021467,C01862,2025-02-27,2,Suite,1072.48,2144.97,City Hotel,Direct,BB,59.29
T021468,C01862,2025-06-26,5,Standard,277.41,1387.07,Resort Hotel,OTA,BB,0.91
T021469,C01863,2024-04-06,1,Deluxe,503.96,503.96,City Hotel,Corporate,HB,51.04
T021470,C01863,2024-06-05,3,Suite,1220.81,3662.42,City Hotel,Travel Agent,BB,148.71
T021471,C01863,2024-09-21,5,Superior,547.94,2739.7,City Hotel,OTA,HB,66.38
T021472,C01863,2024-10-12,5,Superior,355.97,1779.85,City Hotel,Direct,BB,47.29
T021473,C01863,2024-11-10,3,Standard,530.55,1591.64,Resort Hotel,Corporate,RO,65.47
T021474,C01863,2024-12-22,3,Deluxe,403.31,1209.92,City Hotel,OTA,BB,41.69
T021475,C01863,2024-12-24,7,Superior,550.44,3853.1,Resort Hotel,OTA,BB,20.7
T021476,C01863,2024-12-26,2,Deluxe,661.79,1323.58,Resort Hotel,Corporate,RO,107.0
T021477,C01863,2024-12-27,3,Superior,347.79,1043.37,Resort Hotel,OTA,BB,50.53
T021478,C01863,2025-04-27,2,Superior,267.64,535.27,City Hotel,Travel Agent,HB,48.66
T021479,C01863,2025-05-11,3,Superior,413.19,1239.56,City Hotel,OTA,HB,44.2
T021480,C01863,2025-10-13,4,Superior,397.33,1589.31,City Hotel,Travel Agent,BB,29.69
T021481,C01863,2025-12-10,4,Deluxe,691.24,2764.95,Resort Hotel,Corporate,FB,57.06
T021482,C01864,2024-06-17,4,Standard,302.08,1208.32,City Hotel,OTA,FB,48.18
T021483,C01864,2025-03-30,5,Standard,474.55,2372.73,Resort Hotel,Direct,FB,28.43
T021484,C01864,2025-04-07,10,Standard,263.91,2639.09,City Hotel,Corporate,HB,32.25
T021485,C01864,2025-04-25,3,Standard,326.19,978.58,City Hotel,Corporate,BB,98.84
T021486,C01864,2025-05-27,3,Suite,384.63,1153.88,City Hotel,Travel Agent,HB,6.51
T021487,C01864,2025-12-10,10,Deluxe,392.16,3921.59,Resort Hotel,OTA,BB,100.73
T021488,C01865,2024-11-14,10,Superior,726.71,7267.13,Resort Hotel,Corporate,BB,26.02
T021489,C01865,2025-01-25,4,Superior,786.4,3145.59,City Hotel,OTA,FB,40.14
T021490,C01865,2025-02-26,4,Presidential,1294.3,5177.2,Resort Hotel,Corporate,BB,63.15
T021491,C01865,2025-05-24,5,Standard,329.87,1649.37,City Hotel,Direct,BB,13.91
T021492,C01865,2025-06-22,14,Standard,422.85,5919.86,City Hotel,OTA,HB,103.38
T021493,C01866,2024-02-21,3,Deluxe,366.63,1099.89,Resort Hotel,Corporate,HB,105.98
T021494,C01866,2024-03-21,2,Deluxe,247.32,494.64,City Hotel,Direct,BB,0.0
T021495,C01866,2024-12-03,3,Superior,231.16,693.47,City Hotel,OTA,FB,10.0
T021496,C01866,2024-12-22,5,Deluxe,462.72,2313.61,Resort Hotel,OTA,BB,63.23
T021497,C01866,2025-02-13,3,Deluxe,461.29,1383.87,City Hotel,OTA,FB,39.05
T021498,C01866,2025-03-12,4,Superior,250.62,1002.49,City Hotel,Direct,RO,10.12
T021499,C01866,2025-03-26,5,Standard,340.12,1700.58,Resort Hotel,Corporate,RO,14.05
T021500,C01866,2025-05-03,4,Standard,175.04,700.14,City Hotel,OTA,BB,98.9
T021501,C01866,2025-08-03,1,Superior,397.22,397.22,City Hotel,Corporate,BB,86.02
T021502,C01866,2025-10-10,2,Deluxe,361.82,723.63,City Hotel,Corporate,BB,0.0
T021503,C01866,2025-12-31,4,Standard,363.33,1453.32,City Hotel,OTA,RO,67.36
T021504,C01867,2024-05-20,2,Superior,461.38,922.76,City Hotel,Direct,BB,42.32
T021505,C01867,2024-07-06,7,Superior,510.1,3570.7,City Hotel,Direct,HB,23.89
T021506,C01867,2024-08-07,3,Superior,321.95,965.86,City Hotel,OTA,HB,0.0
T021507,C01867,2024-09-13,7,Superior,568.14,3977.0,City Hotel,Travel Agent,HB,37.83
T021508,C01867,2024-12-21,14,Superior,614.04,8596.54,Resort Hotel,OTA,FB,54.13
T021509,C01867,2025-04-13,1,Standard,306.86,306.86,Resort Hotel,OTA,RO,36.89
T021510,C01867,2025-06-27,3,Superior,443.94,1331.81,Resort Hotel,Corporate,HB,13.14
T021511,C01867,2025-09-23,2,Suite,1479.51,2959.02,City Hotel,OTA,RO,26.04
T021512,C01867,2025-11-06,4,Superior,494.57,1978.28,City Hotel,OTA,BB,25.18
T021513,C01867,2025-11-26,7,Superior,649.54,4546.78,City Hotel,Corporate,HB,86.16
T021514,C01868,2024-11-22,3,Standard,281.49,844.46,City Hotel,Direct,HB,0.0
T021515,C01868,2024-12-01,3,Deluxe,215.52,646.55,City Hotel,OTA,FB,27.24
T021516,C01868,2025-03-23,1,Deluxe,290.05,290.05,City Hotel,OTA,HB,0.0
T021517,C01868,2025-07-08,2,Standard,231.15,462.3,City Hotel,OTA,BB,53.67
T021518,C01868,2025-07-20,2,Deluxe,351.45,702.9,Resort Hotel,Corporate,FB,49.09
T021519,C01868,2025-10-03,7,Superior,369.03,2583.24,City Hotel,Direct,RO,38.15
T021520,C01868,2025-12-03,3,Superior,267.78,803.33,Resort Hotel,OTA,RO,15.35
T021521,C01869,2024-09-15,7,Superior,574.06,4018.41,Resort Hotel,OTA,FB,3.93
T021522,C01869,2024-09-27,10,Deluxe,554.5,5545.02,City Hotel,Travel Agent,HB,46.38
T021523,C01869,2024-10-04,14,Superior,407.8,5709.26,Resort Hotel,OTA,BB,87.17
T021524,C01869,2024-10-22,10,Standard,92.0,920.02,City Hotel,OTA,HB,19.09
T021525,C01869,2026-01-16,10,Deluxe,582.31,5823.12,Resort Hotel,OTA,FB,44.89
T021526,C01870,2024-04-14,3,Suite,784.74,2354.22,Resort Hotel,OTA,HB,44.52
T021527,C01870,2024-05-08,4,Deluxe,544.75,2179.0,City Hotel,Corporate,BB,100.61
T021528,C01870,2024-12-04,4,Deluxe,514.37,2057.49,City Hotel,Travel Agent,BB,151.41
T021529,C01870,2025-03-06,4,Superior,486.82,1947.3,City Hotel,Corporate,BB,3.02
T021530,C01870,2025-04-20,4,Superior,440.38,1761.53,Resort Hotel,Corporate,BB,18.06
